24.8823727618,-0.2934229837,9.7561739586,-0.3333952941,1.4299683388,6.2050210599,5.8210261258
23.9329683167,0.7053411238,9.8503325224,-0.6640736322,0.9978801997,10.0294175895,17.6316782195
29.9217158402,0.4772549742,9.8345932592,-0.0473949760,3.0051801079,6.1108910840,11.3613383654
1.9975372230,1.9728576003,9.9766774389,-0.4405902077,2.3409289189,9.8557293468,8.3971389017
39.8761813863,-0.4049318183,9.7353054381,-0.2688384303,1.6423932163,6.1502906711,16.7994273596
36.8977324290,0.0226432144,9.7735321762,-0.6059768373,1.4904371596,10.0601627257,12.1488829317
15.9482656629,1.0104473507,9.8760657535,-0.0496517552,2.9139325217,5.9540192051,9.2774494883
21.9502320019,1.0526005651,9.8768126433,-0.3666125089,2.9468584369,9.9234434679,3.9962678426
32.8312193977,-1.2986649046,29.6570210601,-0.4121672482,1.9343568452,6.3502975089,27.1919181319
16.8732919597,-0.4671389016,29.7344394154,-0.7789107723,1.5900586547,10.1971078231,19.5911052075
27.8626452620,-0.6834408121,29.7199792931,-0.1503426497,3.5895941044,6.2777166132,18.6801361454
26.9038047132,0.1297360737,29.7959812421,-0.4815793404,3.2482646161,10.1300030998,25.8001423055
13.8559989863,-0.8001590201,29.6949738100,-0.4263823970,1.8620737212,6.1977320737,19.1698127945
12.8895493241,-0.1366365108,29.7563345739,-0.7580693338,1.5939304642,10.0725085469,22.5073619146
3.9243024879,0.5404964565,29.8287771571,-0.1742292981,3.1645511811,6.0152274786,23.9315024798
20.9271156811,0.5990192292,29.8314032843,-0.4650619749,3.1850683926,9.9841854279,30.1994182112
22.7420428884,0.9441373715,9.4883051185,-0.1173184789,2.7430101324,6.6373133254,13.6795927825
34.7842633979,1.7778446983,9.5666438777,-0.4176729693,2.3864365019,10.4888706933,34.4784724998
18.8413049945,2.8935238038,9.6818141379,0.1508908466,3.7453949729,6.3644164101,39.9005585814
33.7770883391,1.6337702179,9.5554184071,-0.1486495656,4.4113961125,10.5311217965,10.8249328842
30.7591036330,1.2901282637,9.5120185676,-0.0679808116,2.7345037953,6.5125613856,29.1349842238
8.8420323624,2.9253605277,9.6679146785,-0.4465311422,1.9995669599,10.2375036450,35.7737047694
37.7597118916,1.2989262318,9.5159511161,0.2204689402,4.6815009402,6.5332888525,17.4436830452
14.8086940452,2.2665306884,9.6065057295,-0.1624607997,4.2734577943,10.3583806477,6.1960607753
38.8647884201,3.3588927332,29.7239439217,-0.1668347021,1.5716977106,6.2700842139,129.5880518517
7.8463122766,2.9908608253,29.6924482875,0.2555317534,1.6801745653,0.3577659368,107.5353422292
25.8937714000,3.9262788473,29.7820200069,0.0758795521,3.2535319012,6.2032424256,111.7687374245
10.8819678618,3.6890660084,29.7637268358,0.5365724269,3.2916286805,0.2741646439,109.2193213814
5.8758016462,3.5870090512,29.7350900627,-0.2150545731,1.6372489021,6.1556153596,100.5596735409
19.8280044655,2.6411266397,29.6481976394,0.3122594913,2.0103009141,0.3382922021,109.4557717761
9.9180792603,4.4154288319,29.8191331878,0.0687486630,3.1846232083,6.0526267257,106.5470824967
31.8915770945,3.8881639756,29.7733975108,0.6162885891,3.3497540906,0.1738438870,134.1220249419
0.8551675218,1.1770495959,19.6989925577,-0.3397571903,2.7741561210,8.2460092020,10.9292167762
2.8483146864,1.0422174955,19.6858519850,-0.3354212374,2.8392931190,8.2666341943,9.5459985549
4.8451559852,0.9800408180,19.6798195338,-0.3308666954,2.8688990706,8.2763405651,9.9991183160
6.8493253220,1.0619903871,19.6878874324,-0.3258785391,2.8280222401,8.2643877141,14.0949737490
11.8359375598,0.7985527251,19.6622406999,-0.3148170978,2.9548509299,8.3048832226,12.4982164225
17.8136926010,0.3608876439,19.6195739697,-0.3019090298,3.1664826187,8.3717427876,7.5102335491
28.7925352646,-0.0555164041,19.5791135266,-0.2770829837,3.3657153647,8.4363134803,8.1211438132
35.7937166300,-0.0324636867,19.5815456000,-0.2604180102,3.3516396045,8.4341178447,15.7899325442
