31.8964218772,18.4008964785,0.2684252518,10.5833864713,1.1910532029,5.2582435565,0.8686920054
27.6329826217,13.5457329450,0.6632552296,13.2533427494,2.0678307780,7.3981221039,2.5808232717
30.8796974449,17.0422788622,0.1030854940,9.4173453917,0.5510545249,10.2538519501,0.2800793237
19.4651703600,5.2834831758,-0.0155199910,1.0999893111,3.0068638840,5.9205912268,-0.0311242240
80.1095700543,51.0853937111,0.5658902974,50.5977852404,1.7407342278,35.3221081052,2.2809123926
57.7832086337,32.5799557238,0.6097610974,45.7510485729,1.9368224898,37.9775675829,2.4252240865
69.2279728764,40.1960234607,0.5929306453,44.2440578745,1.8338114234,33.0392149794,2.3015295866
60.3231298923,33.7629145722,0.6155102349,45.2892662431,1.9063666190,38.3736623578,2.3986907551
57.0461779113,29.9779322108,0.6714870037,43.5293911801,2.0060461281,33.6095213699,2.4414033809
63.4148792815,36.6879108608,0.5461289279,45.2709772870,1.8336530472,35.1567426678,2.3553290954
61.5930905216,33.0544754625,0.6790762959,44.4321752522,1.9604309073,35.2749182034,2.4169517749
78.0534433211,48.9506265538,0.5767010934,52.9797704372,1.7383647672,41.4158801339,2.3428514071
17.6811780474,2.6273749537,-1.3853566435,10.7995601147,2.6849667906,4.6107020735,1.1952890934
17.9117363759,3.1291742156,-1.2747868031,9.7905978122,2.6926139043,5.0023357753,0.9474301948
18.8377493348,3.3660079061,-1.0154198209,9.2271844110,2.6426248984,5.4324449949,0.8651915904
21.1433326201,3.8659981625,-0.4405300764,9.7093981893,2.4850828988,5.6056389348,1.0306741445
22.4246321836,5.4392819097,-0.4012261248,7.7808673519,2.3864546505,6.9967636285,0.7067813578
22.7988170119,7.0807331665,-0.5341345058,4.5845901880,2.2774373459,10.0121387357,0.3808943963
27.1794252541,10.9427064706,-0.3188659120,3.8731064720,1.2743859598,13.7905653540,0.2805792736
32.7241640731,14.8899017208,-0.0782474051,7.2426998490,1.1236107365,14.2220557058,0.3650036269
18.9738165451,9.4280329320,-0.0665077051,4.4499740843,0.5864455520,10.5440537053,0.1174982077
24.5903686140,12.2844460073,0.3621377406,6.2524527963,1.4152135162,7.2772182899,0.2782693144
23.7286096155,12.0070801444,0.1126992168,6.8387252770,0.6118038481,10.6903042916,0.2735612700
13.5651449363,1.9977868226,1.4046321112,6.4905169316,2.7946575653,2.0485383084,0.6453537378
29.1675183821,17.4938473071,0.1405756486,11.0337535278,0.6640759763,12.6063069611,0.2131366862
27.7955073451,14.9797041093,0.1715297769,7.9388934494,0.5932613985,13.7256373735,0.0528648480
18.0364646520,5.8420419574,0.0990302791,3.5373621955,1.3670690775,6.0274195054,0.3703902730
19.8204569646,6.5190549224,0.0754325094,2.2383066368,0.3956295664,10.6279560206,0.0125993375
37.6150243539,15.8639508083,-0.1071252082,13.7271230324,1.7077160070,15.2683112830,0.7712472066
30.2220392618,7.9942857682,-0.3123016279,13.3394174547,2.2760903839,11.7658959902,0.7735595379
33.2759922037,11.8546386314,-0.3329136850,10.2138123853,1.8260550378,15.4431392827,0.7033953874
37.1161112495,12.1799880925,-0.0233444047,12.8453564310,1.9639616236,14.0610046257,0.7892605834
27.7879480556,7.6399336927,-0.5858547319,13.6449801132,2.2105911514,11.0166284457,0.9501477357
30.1955817487,6.6801711564,-0.2657458352,15.3758940065,2.2935142289,10.1662022531,0.9607916183
26.5898006762,3.9189254457,-0.6815578718,16.9688921406,2.3447760857,10.5226528439,1.4933403645
36.8968918552,10.6445740847,0.0806758311,15.6143303928,2.0590988525,11.9761268637,1.0414958299
22.6476312227,11.4229450810,0.0413936308,4.3076061632,1.0971617423,6.0146865937,0.3119697634
36.5718424084,22.0658265391,0.3761137422,11.3723413725,1.2685189796,5.7894837664,0.7824508489
31.8397272063,17.6479134600,0.5076030194,13.0050830837,1.6701042604,8.4731133716,2.1901278774
28.0071674500,13.9633150670,0.1034058850,5.6834404363,0.2757262729,11.6545537393,0.0806232339
