-30.8784261599,7.1933675108,1.8791708188,-1.9812347900,0.6858742767
-18.7959043968,8.5984794776,4.2969509518,0.8173462171,-1.3403520973
-24.6444593587,10.2576807462,-0.0597563330,-3.1934548844,-2.0128647881
-28.9058051690,-2.6611987368,17.1782375731,-0.9735060917,-2.9112476344
-19.7092185029,15.2416351909,-6.4823606216,-2.0312645174,0.0007189279
-24.1889295333,13.2946263475,-5.1016790789,0.4698689170,-1.2666385323
-27.9019522204,3.4590501765,7.8181028583,-3.6030435542,-1.3435155363
-33.2367702746,5.7335605047,4.0192700242,-0.5345918869,-2.1377434429
-8.0446865223,-4.4747707103,-18.7244277369,-0.8327867723,1.5651804662
-17.1155573719,-12.4771950503,-8.4141049888,2.0404013704,-0.0494604718
-17.0464227131,-8.0168625868,-17.2432402725,-1.9884825756,0.1208288101
-9.8287519373,-7.1456653048,-14.0903278808,0.7296985095,-1.7011468706
-17.2591920127,-13.8801731969,-7.1605302627,-0.7639912063,1.0628096885
-14.4057764677,-14.0202190631,-6.1294187076,1.7933386949,-0.2567834335
-12.9738344821,-17.8782678964,-0.4609477053,-1.9095991734,-1.1728685459
-5.5134326240,-9.4586773695,-10.2375930963,0.9120086310,-2.3766159330
-22.6888511343,7.5312991467,4.5385499002,0.0075332964,2.5293769462
-1.8372215033,15.5528054025,-0.2656401890,3.2066719012,0.6400558345
2.5607014888,8.3941030592,10.7306919719,-0.6936252261,-0.0800123268
-25.6556921329,12.1471473012,-2.3884411167,2.1759287443,0.0597361809
-7.7073326925,13.1319574497,1.2606521860,0.3134989374,1.8128013676
-1.6284324738,3.8541595030,16.4013074957,2.6853947673,0.2177012053
-18.4077415224,14.3293105396,-4.5286884549,-0.5174081325,1.8158451681
-31.1233286656,3.0460376060,9.1969721812,1.4840146128,0.1700255620
94.5321288962,10.0473366855,-9.7622096797,2.4194751313,-0.5515978006
71.2366912379,-6.8419521706,7.6070230161,-1.8358974218,2.6056478688
76.1390463844,1.8471301395,-3.6607719446,1.5268741158,-1.8348667377
72.8919335707,-4.7125451811,6.3178124130,-2.6901822240,0.0860218001
63.6286399505,-7.6049205962,9.2546457819,2.1790411455,0.0648730318
73.8768732815,-0.5956339574,0.7055399217,-1.9045811606,1.7828308742
69.8164884789,-5.4152357870,6.2095910352,1.5966125283,-1.4928601099
99.0316955687,6.8658566825,-5.0903540052,-2.4024096259,-0.6007841735
-26.6286925162,-11.6639540729,10.0080268693,0.5643540071,0.6620209379
-27.7426197924,-10.3636268284,9.0393847869,0.2599877944,0.9173589990
-26.8917390977,-10.1143400281,7.0074888428,0.1887363752,1.0549331283
-22.5342463246,-8.0911705291,6.7497969516,0.3504083524,0.7299411523
-23.8379298892,-6.5039339473,2.4266425463,0.6826245255,0.9331666163
-28.8143568576,-3.9958566354,-1.2259417828,0.2283277453,0.4947316182
-28.1674435782,0.9572143975,-8.3384970064,0.6598361588,0.7059187452
-19.5994509300,4.4334417812,-13.2809272625,0.5640767641,0.4109592287
