13.9120047834,-0.8686920054,28.0010086320,-1.1910532029,48.6841959829,-0.2684252518,84.3900000000,0.0000000000,48.6841959829,0.2684252518,28.0010086320,1.1910532029,13.9120047834,0.8686920054
19.5735912559,-2.5808232717,35.0650489551,-2.0678307780,35.8386406986,-0.6632552296,73.1100000000,0.0000000000,35.8386406986,0.6632552296,35.0650489551,2.0678307780,19.5735912559,2.5808232717
27.1291422403,-0.2800793237,24.9159539168,-0.5510545249,45.0896316432,-0.1030854940,81.7000000000,0.0000000000,45.0896316432,0.1030854940,24.9159539168,0.5510545249,27.1291422403,0.2800793237
15.6644120007,0.0311242240,2.9102981619,-3.0068638840,13.9787825393,0.0155199910,51.5000000000,0.0000000000,13.9787825393,-0.0155199910,2.9102981619,3.0068638840,15.6644120007,-0.0311242240
93.4535138290,-2.2809123926,133.8691566369,-1.7407342278,135.1592473875,-0.5658902974,211.9500000000,0.0000000000,135.1592473875,0.5658902974,133.8691566369,1.7407342278,93.4535138290,2.2809123926
100.4791992235,-2.4252240865,121.0458967443,-1.9368224898,86.1984605707,-0.6097610974,152.8800000000,0.0000000000,86.1984605707,0.6097610974,121.0458967443,1.9368224898,100.4791992235,2.4252240865
87.4135463483,-2.3015295866,117.0587741283,-1.8338114234,106.3486817708,-0.5929306453,183.1600000000,0.0000000000,106.3486817708,0.5929306453,117.0587741283,1.8338114234,87.4135463483,2.3015295866
101.5271674935,-2.3986907551,119.8241355398,-1.9063666190,89.3282754949,-0.6155102349,159.6000000000,0.0000000000,89.3282754949,0.6155102349,119.8241355398,1.9063666190,101.5271674935,2.3986907551
88.9224352288,-2.4414033809,115.1679437845,-2.0060461281,79.3141534496,-0.6714870037,150.9300000000,0.0000000000,79.3141534496,0.6714870037,115.1679437845,2.0060461281,88.9224352288,2.4414033809
93.0159980061,-2.3553290954,119.7757475103,-1.8336530472,97.0670882601,-0.5461289279,167.7800000000,0.0000000000,97.0670882601,0.5461289279,119.7757475103,1.8336530472,93.0159980061,2.3553290954
93.3286610843,-2.4169517749,117.5564859269,-1.9604309073,87.4539217916,-0.6790762959,162.9600000000,0.0000000000,87.4539217916,0.6790762959,117.5564859269,1.9604309073,93.3286610843,2.4169517749
109.5761191631,-2.3428514071,140.1712970942,-1.7383647672,129.5111843822,-0.5767010934,206.5100000000,0.0000000000,129.5111843822,0.5767010934,140.1712970942,1.7383647672,109.5761191631,2.3428514071
12.1987710559,-1.1952890934,28.5729503323,-2.6849667906,6.9513807285,1.3853566435,46.7800000000,0.0000000000,6.9513807285,-1.3853566435,28.5729503323,2.6849667906,12.1987710559,1.1952890934
13.2349364358,-0.9474301948,25.9034869977,-2.6926139043,8.2790167835,1.2747868031,47.3900000000,0.0000000000,8.2790167835,-1.2747868031,25.9034869977,2.6926139043,13.2349364358,0.9474301948
14.3728984675,-0.8651915904,24.4128352527,-2.6426248984,8.9056198305,1.0154198209,49.8400000000,0.0000000000,8.9056198305,-1.0154198209,24.4128352527,2.6426248984,14.3728984675,0.8651915904
14.8311265610,-1.0306741445,25.6886529889,-2.4850828988,10.2284697069,0.4405300764,55.9400000000,0.0000000000,10.2284697069,-0.4405300764,25.6886529889,2.4850828988,14.8311265610,1.0306741445
18.5116965434,-0.7067813578,20.5862399975,-2.3864546505,14.3909872439,0.4012261248,59.3300000000,0.0000000000,14.3909872439,-0.4012261248,20.5862399975,2.3864546505,18.5116965434,0.7067813578
26.4896291864,-0.3808943963,12.1296855005,-2.2774373459,18.7338590585,0.5341345058,60.3200000000,0.0000000000,18.7338590585,-0.5341345058,12.1296855005,2.2774373459,26.4896291864,0.3808943963
36.4864063658,-0.2805792736,10.2472765261,-1.2743859598,28.9516799911,0.3188659120,71.9100000000,0.0000000000,28.9516799911,-0.3188659120,10.2472765261,1.2743859598,36.4864063658,0.2805792736
