3.4559094792,22.9301923835,-3.8608004368,3.4532002930,0.0580813553
6.2678532454,21.5183860313,4.0568415627,-0.1969105668,-3.3160914546
3.7274641690,22.7960018251,-7.2278879414,8.3349780919,-1.0247175753
3.2688307007,6.6637804269,2.0432048042,-11.6735035856,-3.9053311255
6.2906786884,31.6540670616,-0.9647725551,11.2653027894,0.1033686364
6.5204079032,34.5282204742,3.0129427771,5.5586848730,-2.1502907973
3.4768218767,14.7269785944,-2.1401472029,-1.2687090332,-0.6473132146
3.9507751568,24.4516674247,-0.0742402302,-1.8279508053,-2.6736077632
2.9328886376,13.2909401271,-35.3326172591,8.1716494442,1.0579437298
2.2218933145,7.6207877423,-29.6085729276,-5.1823332146,-1.2517679144
0.6866235986,10.7065982941,-40.4542348312,6.5230965515,0.7631625040
2.7843066654,10.9359056349,-33.7698430930,2.6151210685,-2.2801376472
1.5889841750,3.6162425516,-30.8361324512,-4.6374003801,1.7526226455
3.1106995714,5.1689160406,-25.1462127320,-8.7533135061,-1.0238674257
1.1748864263,-7.2953563050,-31.4979277564,-8.4351683131,0.4199460427
3.8233254721,6.4918608895,-28.5295713314,-2.0258969338,-2.1974876979
6.9635943066,24.9474379866,10.4353178836,-3.2711030828,3.0572639443
11.6356832983,29.9674400186,18.1941126030,1.0580829212,-0.6867672053
10.0440094953,10.9478239059,14.2515276211,-2.4344673261,0.3327955086
7.2349547484,35.6273564122,8.3154690931,0.8802547261,0.1678135918
10.2154486317,26.9483657970,15.8664247705,0.7566390839,2.6445092207
11.4459202052,11.8763059134,26.4982857283,-15.2692328876,-0.7915627187
7.9386984659,34.3163002132,7.5808535461,5.8426878375,2.8178481815
6.4077495153,24.7654702077,13.7040923878,-11.7422547325,0.6231378182
21.1385795667,-11.8743807061,2.2670258179,11.2507376818,-2.4488822798
15.0316023238,-32.1806678406,-4.4446259499,-2.2254445275,2.2578831653
17.1725773055,-17.0955410773,-3.7496968707,4.4842482441,-2.2496815145
14.6403281289,-32.4389552177,-8.4376080370,1.2927688086,1.4064653387
16.0666950808,-24.5127947696,3.9566105848,-10.7740745016,-0.5569262640
16.3736654201,-22.4976505367,-3.3480911880,3.3613546865,2.8811489791
16.3685247888,-25.5400657776,0.9010727297,-6.4435006781,-1.6915829251
19.8222340456,-24.1668386612,-3.0446473408,13.3250456532,0.5914689939
2.9229610813,4.1020586947,-7.8679107503,-15.3452202788,0.7798198562
2.7879455677,6.0593144258,-8.6195829491,-14.2696960865,0.9180305519
2.9325555194,7.3740916047,-8.8884507903,-13.0932206376,0.9267081215
3.6318572909,7.4143868732,-8.1995817264,-11.7164886195,0.6784313923
3.5777432311,11.6563183205,-9.5893980240,-8.9253552619,0.8926650444
3.0450415865,17.8213909398,-12.0648253053,-5.7448691285,1.3664318192
3.5539321892,25.7108567667,-14.0382105046,0.6223256675,1.5468595079
4.9863263740,28.1843666890,-13.3799585143,5.0743907769,1.1481525218
