0.3849295152,-1.1039701083,-1.1039701083,-1.1039701083,-1.1039701083,-0.3448223296,-0.7591606152
0.2993896230,-1.1039701083,-1.1039701083,-1.1039701083,-1.1039701083,1.0344669889,-0.4647987982
0.8126289766,-1.1039701083,-1.1039701083,-1.1039701083,1.1039701083,-0.3448223296,-0.6206666068
-1.5824880071,-1.1039701083,-1.1039701083,-1.1039701083,1.1039701083,1.0344669889,-0.6923955825
1.6680278994,-1.1039701083,-1.1039701083,1.1039701083,-1.1039701083,-0.3448223296,-0.4868883443
1.4114082226,-1.1039701083,-1.1039701083,1.1039701083,-1.1039701083,1.0344669889,-0.6018036236
-0.3849295152,-1.1039701083,-1.1039701083,1.1039701083,1.1039701083,-0.3448223296,-0.6717952192
0.1283098384,-1.1039701083,-1.1039701083,1.1039701083,1.1039701083,1.0344669889,-0.8028433131
1.0692486535,-1.1039701083,1.1039701083,-1.1039701083,-1.1039701083,-0.3448223296,-0.2300042966
-0.2993896230,-1.1039701083,1.1039701083,-1.1039701083,-1.1039701083,1.0344669889,-0.4176413401
0.6415491921,-1.1039701083,1.1039701083,-1.1039701083,1.1039701083,-0.3448223296,-0.4404754777
0.5560092998,-1.1039701083,1.1039701083,-1.1039701083,1.1039701083,1.0344669889,-0.2627663201
-0.5560092998,-1.1039701083,1.1039701083,1.1039701083,-1.1039701083,-0.3448223296,-0.4285620146
-0.6415491921,-1.1039701083,1.1039701083,1.1039701083,-1.1039701083,1.0344669889,-0.3449195759
-1.4114082226,-1.1039701083,1.1039701083,1.1039701083,1.1039701083,-0.3448223296,-0.3086827924
0.0427699461,-1.1039701083,1.1039701083,1.1039701083,1.1039701083,1.0344669889,-0.1530631809
0.2138497307,1.1039701083,-1.1039701083,-1.1039701083,-1.1039701083,-0.3448223296,-0.5675524173
1.2403284380,1.1039701083,-1.1039701083,-1.1039701083,-1.1039701083,1.0344669889,-0.0503095618
-0.1283098384,1.1039701083,-1.1039701083,-1.1039701083,1.1039701083,-0.3448223296,0.0857024750
1.1547885457,1.1039701083,-1.1039701083,-1.1039701083,1.1039701083,1.0344669889,-0.6375440129
0.8981688689,1.1039701083,-1.1039701083,1.1039701083,-1.1039701083,-0.3448223296,-0.1835914300
-0.9837087612,1.1039701083,-1.1039701083,1.1039701083,-1.1039701083,1.0344669889,-0.0168029469
1.4969481148,1.1039701083,-1.1039701083,1.1039701083,1.1039701083,-0.3448223296,-0.4737338955
-0.4704694075,1.1039701083,-1.1039701083,1.1039701083,1.1039701083,1.0344669889,-0.7517147007
1.5824880071,1.1039701083,1.1039701083,-1.1039701083,-1.1039701083,-0.3448223296,2.3122790855
-1.0692486535,1.1039701083,1.1039701083,-1.1039701083,-1.1039701083,-2.4137563075,1.7645079809
0.4704694075,1.1039701083,1.1039701083,-1.1039701083,1.1039701083,-0.3448223296,1.8707363601
-0.8126289766,1.1039701083,1.1039701083,-1.1039701083,1.1039701083,-2.4137563075,1.8071978903
-1.2403284380,1.1039701083,1.1039701083,1.1039701083,-1.1039701083,-0.3448223296,1.5920109634
-0.0427699461,1.1039701083,1.1039701083,1.1039701083,-1.1039701083,-2.4137563075,1.8116654390
-0.8981688689,1.1039701083,1.1039701083,1.1039701083,1.1039701083,-0.3448223296,1.7416738434
0.9837087612,1.1039701083,1.1039701083,1.1039701083,1.1039701083,-2.4137563075,2.4254569848
-1.6680278994,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3448223296,-0.6330764642
-1.4969481148,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3448223296,-0.6675758677
-1.3258683303,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3448223296,-0.6564069961
-1.1547885457,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3448223296,-0.5546461656
-0.7270890844,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3448223296,-0.5946059063
-0.2138497307,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3448223296,-0.7189526773
0.7270890844,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3448223296,-0.7043090455
1.3258683303,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3448223296,-0.5139418334
