-30.8825367701,7.1803415060,1.8627912445,-2.0988421771,0.5574420198
-18.8010561862,8.5780585708,4.2863744876,0.7791148047,-1.4546758144
-24.6498590230,10.2585555801,-0.0584637118,-3.1923905388,-2.0350998989
-28.9090635832,-2.7259279900,17.1307699678,-0.9246320686,-2.9144214491
-19.7146183363,15.2639577734,-6.4731013028,-2.1616274142,-0.1772577362
-24.1945982031,13.3123565412,-5.0869411622,0.4162073110,-1.4044482739
-27.9051018502,3.4354409755,7.7844038949,-3.6763180653,-1.4541947915
-33.2413412808,5.7256083715,4.0109463866,-0.5356616832,-2.2084799641
-8.0389801534,-4.4456251252,-18.7182026757,-0.9199841851,1.4940036137
-17.1088378535,-12.4839617903,-8.4350422438,2.0041558313,-0.1372927768
-17.0406712279,-7.9794299641,-17.2260327141,-1.9522994959,0.2057470442
-9.8240393096,-7.1254872869,-14.0754058410,0.8255086578,-1.6221190129
-17.2515332536,-13.8845008194,-7.1910628268,-0.8534635656,0.9686321548
-14.3984000772,-14.0322399587,-6.1596102367,1.7445762260,-0.3692458106
-12.9657783706,-17.8983103372,-0.5022668948,-1.8990701151,-1.1725379581
-5.5081312134,-9.4427202361,-10.2296471153,1.0255727884,-2.2989041405
-22.6945773124,7.5342805497,4.5544640768,-0.0300676594,2.5619446239
-1.8452457843,15.5754418260,-0.2191864154,3.2398345059,0.6697631233
2.5543594342,8.3817708250,10.7415003291,-0.6346137145,0.0240403880
-25.6638915523,12.1814062363,-2.3263341384,2.3147118007,0.2483864435
-7.7138746174,13.1563767329,1.2891389288,0.2559551267,1.7786389491
-1.6337047178,3.8206509126,16.3915753966,2.6984454256,0.2115763342
-18.4152180622,14.3814091542,-4.4688346936,-0.4859194748,1.9312509741
-31.1291052794,3.0512197121,9.2184834769,1.5748362896,0.2941484734
94.5338388080,10.0703310321,-9.7285800505,2.4399997087,-0.5705236150
71.2432335233,-6.8704152179,7.5650930298,-1.9804116828,2.4992099104
76.1417937948,1.8614315892,-3.6349077073,1.6514256715,-1.7256902123
72.8965395359,-4.7277568522,6.3035646841,-2.6564026147,0.1828928771
63.6339941082,-7.6375924523,9.2219732281,2.1453050097,-0.0155994900
73.8819958080,-0.5937091579,0.6878027211,-2.0350861805,1.6652107110
69.8210119917,-5.4328610713,6.1979390535,1.6653662215,-1.4600247582
99.0346548886,6.8999265562,-5.0651777026,-2.3780477444,-0.5545570365
-26.6269676944,-11.6960932352,9.9811158591,0.5924359669,0.7235510527
-27.7409983088,-10.3964450028,9.0082436482,0.2480006925,0.9296892672
-26.8899208303,-10.1406732458,6.9823905385,0.1839846113,1.0840923247
-22.5330788559,-8.1161032730,6.7277481080,0.3496944549,0.7518395765
-23.8370281049,-6.5137578694,2.4201908297,0.6992906255,0.9836813569
-28.8142643166,-3.9945460544,-1.2218017900,0.2621711990,0.5626074895
-28.1684963387,0.9886795722,-8.3067150390,0.7053151313,0.7896226849
-19.6005034251,4.4809129229,-13.2391956278,0.5929303197,0.4571013459
