-30.6044170539,9.8044516604,-2.2398705317,-2.0323476905,1.3773453900
-18.5233704519,10.1365695559,-0.5624060597,0.6240332311,-2.0721185003
-24.3747610424,12.3416639157,-5.7973294759,-2.9587583571,-0.6655457948
-28.6187272501,-0.3158890400,18.2931104902,-2.2136542146,-2.6764819261
-19.4451051964,16.9310425133,-14.8739843339,-1.3613725174,0.6742320438
-23.9232172525,15.3684983817,-12.4516288119,1.0967451924,-1.8455356729
-27.6221140308,5.7820991539,5.6731412057,-4.1366094549,0.1590419862
-32.9617169255,8.5512310283,0.6808386760,-0.6579654281,-2.1711060442
-7.7442267754,-3.8016040787,-16.6463965772,0.9868550861,1.6915172925
-16.8053690158,-11.0712891441,-2.0911451701,3.0034250233,-1.4029920723
-16.7425382248,-6.5506659168,-13.2741393404,-0.1720161393,0.9182302141
-9.5262124334,-6.3365609733,-10.5799214132,2.3215622811,-2.2970290588
-16.9463514628,-12.4631900154,-0.1008093078,0.0351858426,1.1349081034
-14.0927719504,-12.8640087911,1.0071534861,2.5408044295,-1.5038043030
-12.6552440030,-16.8712542247,8.7218628243,-1.6059442358,-0.4787826284
-5.2070396249,-9.0433351142,-5.5030064902,2.1784706751,-3.0719169540
-22.4159676187,9.4334808128,0.2615363289,-0.2079446534,2.3493474511
-1.5741813965,15.6593139708,-8.7909347351,3.4743972514,-1.1768933465
2.8346623252,8.0496917202,5.9958115528,-1.3754489995,0.1237215915
-25.3912007900,14.3600560633,-9.0907478455,2.7498548919,-1.1418508996
-7.4404952869,13.7507162354,-5.9941306713,0.3593943072,1.4260230703
-1.3483998353,3.8408037053,14.0687172586,1.4587123321,-1.3580065452
-18.1444014248,15.9292711489,-12.4017066594,0.1350706558,1.9449832848
-30.8459607737,5.6779625067,7.3085204650,0.9881977343,-0.7226100545
94.8219613238,1.6933428013,-15.3861192500,3.4916098445,-2.0249772525
71.5493969133,-13.2515152445,10.9182228347,-2.4519376995,3.2595360815
76.4379374890,-4.9191853629,-4.9263276319,2.1729991306,-2.7878583647
73.2003522726,-11.2495007592,8.5180801721,-3.0171691369,1.2831479797
63.9402260325,-13.3538356190,12.9811435412,1.5306509466,-1.3222987576
74.1808372864,-7.1867014276,0.7041995971,-1.8982620989,2.4521939159
70.1252802355,-11.6848175529,8.7847097763,1.3169453710,-2.5266057186
99.3271741386,-1.8853708264,-9.0347581129,-1.7429202538,0.4078181153
-26.3254544181,-9.4820919882,15.9094330716,-0.0515487463,0.1852021035
-27.4411935382,-8.0811914710,14.2460992723,-0.3098316549,0.5640428035
-26.5903227596,-7.8959820551,12.0841336804,-0.1934102941,0.7487270073
-22.2354744833,-6.2518488947,10.7527821103,-0.0082954329,0.3354965622
-23.5414905147,-4.5246827349,5.5932768314,0.7253625088,0.3891494401
-28.5223022815,-1.5580217327,0.6130181328,0.6135430209,0.1854243707
-27.8824922629,3.3876057685,-9.1212289166,1.6852680678,0.1880006519
-19.3178166914,6.1399064946,-15.9110779069,2.0073770438,-0.0893200589
