1.8097178698,-0.0505443094,-4.7046964925,-0.4907211270,-0.2658279391,-3.7257569645,23.8655412133
5.8158275533,2.3239404703,0.5897915592,-0.1022746964,0.5735974165,-1.2454994133,35.3538411491
-0.0200988258,0.0159283379,-7.1964259120,-0.3993840155,0.0946190985,-3.9032722226,23.3701367589
9.2752451636,2.0029307717,8.6007833465,0.6138904330,0.9309337531,-0.2084226995,23.0526733945
0.0089848603,0.4465127749,-9.1634112749,0.2517712455,0.2554068850,-3.8558459813,33.6595911401
1.1469118317,1.1391586155,-7.9337523895,-0.0125371476,0.4864996814,-4.1039493081,35.8321131164
4.4556867864,0.3987735692,0.5101793945,1.1419109202,0.7235927702,-2.2139845161,22.0258620569
2.6519469798,0.6229172316,-3.5119025508,0.4166012702,0.7358736439,-3.8858705963,25.0818405948
12.3189756470,-1.3861897418,5.0210481294,-1.1379528528,-0.6247070788,-5.1557499344,40.1992864489
16.8868459609,-0.4322002547,12.6197079436,-0.9120171130,-0.2303497425,-4.0554368819,38.9746745249
10.6279483032,-2.3862465483,3.7152664659,-1.2055012520,-0.6049418186,-6.4570119441,30.6182478470
13.6389621585,-0.5163754056,7.5315056529,-1.0304336261,0.0488626745,-4.8370390968,39.5298801186
17.0949334781,-1.4195818194,13.6634552420,0.3733850503,-0.1230260533,-3.8288227681,34.9097622804
19.3035189954,0.0433774755,16.2876597061,0.3763876400,0.3810969358,-2.9025688629,41.7436136057
19.7797367985,-0.7691073150,19.3480053095,1.1498247230,0.5297022211,-1.9689388181,31.9368470919
16.9942233299,0.2077789587,12.7897164594,0.4215037307,0.7620753272,-3.1214853652,42.8401656234
7.1625477548,1.9053035966,1.8641655435,-0.2115809860,-1.0760639649,-0.7426515723,38.3591222825
9.0196353214,4.6680005818,2.6925049286,-0.0387102267,-0.1609656559,1.4965773568,56.5613304522
12.5279031963,4.5972333090,10.9429045491,1.2528382734,0.2966254483,4.1808754340,47.9941449630
2.8684170008,1.8609423430,-5.6309514506,-0.9872007310,-0.8265567113,-3.1631355225,39.2092276187
8.4954916251,3.1956132085,2.7464748751,1.0708146817,-0.2268862976,0.9657863068,49.6559022720
17.9561242380,5.9485793593,18.2013631752,2.2327197381,0.8602031453,5.5497720175,55.4334380850
2.3861054802,1.3192957766,-6.2986555216,0.2822112024,-0.5914174070,-2.6627747974,39.9681267679
8.3642313885,2.1925899177,4.0808271812,0.6784963074,-0.1905967639,-1.2138747406,35.7836758030
35.2315587339,10.3837462749,36.8917065886,3.0574492716,2.1338338984,14.0031788076,107.7175102807
38.4419476282,7.8023034397,45.8301933846,3.8386321834,1.4031158375,14.2111880935,83.6615773364
34.0618811087,8.7385385072,37.1442248958,2.9507771709,1.9575927220,12.1576495574,91.9304286019
36.4180036055,7.5429520916,43.2460354717,3.8506132593,1.6540370167,13.6170983001,80.7745039861
39.9189603752,8.7137738516,46.7742404567,4.2856933994,2.1057967178,13.5123200183,88.9756668164
35.6555737735,7.4584686311,40.2012068670,4.3131793366,1.6305222082,12.8558683739,88.0699388261
38.4959796057,8.8728622578,44.9848568539,4.4454038878,2.5054760716,13.5621510235,88.5892085610
35.6993177166,9.2708616266,39.8068758127,4.9383171385,2.5970547856,15.1687056345,99.0373767044
16.2943317494,0.8069397175,15.6473931947,0.6128314858,-0.1403689648,-0.8991202066,31.6817509290
15.3769158642,0.5690995438,14.0885862542,0.4538388566,-0.2381855592,-1.4435019894,31.1952272213
14.8490694095,0.5288102408,13.1084980182,0.3783817594,-0.2633335606,-1.6510914626,31.7174414927
15.0940101406,0.8804017411,13.2764115602,0.4686337340,-0.1443291900,-1.1905874955,34.2406849076
13.1953329210,0.4860362926,9.9659759394,0.1558226867,-0.3152147379,-2.2101736604,34.0468192966
10.2652383513,-0.3176704954,5.0253574484,-0.3592909874,-0.6418393135,-3.9970720198,32.1267373569
6.9629859069,-0.7416439398,-0.9580000006,-0.8598835424,-0.8545991351,-5.4838432004,33.9655076484
6.4059720545,-0.2282692412,-2.4713031179,-0.8472719325,-0.7019024256,-5.0947818309,39.1347021545
