0.1216198723,-0.1216403688,-0.0342444581,-0.2211005192,-0.0386560009
0.0758727985,-0.1382030432,-0.0773366195,0.0431476906,0.1933060856
0.0987808432,-0.1687396418,0.0157368689,-0.2993668737,0.1703474681
0.1159567768,0.0445175544,-0.3218712629,-0.0688557954,0.3497068302
0.0757434412,-0.2544891540,0.1232843642,-0.2035146425,0.0144924090
0.0952388994,-0.2251282188,0.0920322089,0.0462875261,0.1551146367
0.1094221518,-0.0600239126,-0.1492141059,-0.3158348580,0.1829696399
0.1298454938,-0.0968213357,-0.0701265244,-0.0591062084,0.3095124726
0.0322979642,0.0777037486,0.3418657408,-0.0654220175,-0.1271771018
0.0656754071,0.2098884055,0.1596906708,0.1713733264,0.0118102370
0.0665890568,0.1318590162,0.3015586781,-0.1628541284,0.0135204747
0.0393342762,0.1241179310,0.2687398838,0.0977473068,0.2187908082
0.0672156955,0.2350008902,0.1293880242,-0.0906271387,-0.1425176612
0.0548727853,0.2343733844,0.1048534982,0.1670335995,0.0412288970
0.0500434992,0.3016065932,-0.0005228686,-0.1818601289,0.0795397895
0.0230313287,0.1607792485,0.1864416236,0.0929123913,0.2589797624
0.0910283394,-0.1296381675,-0.0892052265,0.0149725785,-0.3456024159
0.0075953717,-0.2603800135,0.0054012989,0.2969218654,-0.0776469074
-0.0117832905,-0.1482866836,-0.1934768160,-0.0546322353,-0.0084265056
0.1008883874,-0.2076788300,0.0466834492,0.1910140361,-0.0277748949
0.0287139576,-0.2185277599,-0.0262273472,0.0302705196,-0.2588185305
0.0069926794,-0.0682268083,-0.3122286012,0.2731919695,-0.0318083738
0.0734621449,-0.2481853550,0.0857073508,-0.0597444979,-0.1502014965
0.1224287150,-0.0567632635,-0.1732260648,0.1684470071,-0.0238065266
-0.3723814477,-0.1679503371,0.1767025435,0.2507426431,0.0945099391
-0.2810365207,0.1082377152,-0.1426223312,-0.1757840889,-0.2402275645
-0.3000113778,-0.0364289349,0.0599286445,0.1394816395,0.1915688905
-0.2883261376,0.0833563770,-0.1084079399,-0.2586967478,-0.0508369670
-0.2522250134,0.1336107450,-0.1592586594,0.1976688477,-0.0240461425
-0.2906835735,0.0148721753,-0.0015744137,-0.1677126519,-0.2351258980
-0.2766535189,0.0931533368,-0.1223630584,0.1189260056,0.1886671401
-0.3901362974,-0.1205757766,0.0912631477,-0.2253408113,0.0745527247
0.1040726329,0.1934142295,-0.1815038307,0.0280766545,-0.0814859703
0.1091795056,0.1810501975,-0.1542613255,0.0286494341,-0.0916883548
0.1070468422,0.1652326072,-0.1310407342,0.0306498872,-0.0914412020
0.0905531426,0.1425642083,-0.1157983960,0.0354824099,-0.0704653474
0.0959824250,0.1081536466,-0.0517686923,0.0383614302,-0.0853797939
0.1146080486,0.0726381751,0.0317949146,0.0394280052,-0.1207573883
0.1102949900,-0.0108205514,0.1636284428,0.0489679078,-0.1301031444
0.0788497049,-0.0776220294,0.2315779227,0.0606986619,-0.0946240171
